category,exercise,name
BANDED_EXERCISES,AB_TWIST,Banded Ab Twist
BANDED_EXERCISES,BACK_EXTENSION,Banded Back Extension
BANDED_EXERCISES,BANDED_EXERCISES,Banded Exercises
BANDED_EXERCISES,BICYCLE_CRUNCH,Banded Bicycle Crunch
BANDED_EXERCISES,CALF_RAISES,Banded Calf Raises
BANDED_EXERCISES,CLAM_SHELLS,Banded Clam Shells
BANDED_EXERCISES,CURL,Banded Curl
BANDED_EXERCISES,DEADBUG,Banded Deadbug
BANDED_EXERCISES,DEADLIFT,Banded Deadlift
BANDED_EXERCISES,DONKEY_KICK,Banded Donkey Kick
BANDED_EXERCISES,EXTERNAL_ROTATION,Banded External Rotation
BANDED_EXERCISES,EXTERNAL_ROTATION_AT_90_DEGREE_ABDUCTION,Banded External Rotation at 90-Degree Abduction
BANDED_EXERCISES,FIRE_HYDRANT,Banded Fire Hydrant
BANDED_EXERCISES,FLY,Banded Fly
BANDED_EXERCISES,FRONT_RAISE,Banded Front Raise
BANDED_EXERCISES,GLUTE_BRIDGE,Banded Glute Bridge
BANDED_EXERCISES,HAMSTRING_CURLS,Banded Hamstring Curls
BANDED_EXERCISES,HIGH_PLANK_LEG_LIFTS,Banded High Plank Leg Lifts
BANDED_EXERCISES,HIP_EXTENSION,Banded Hip Extension
BANDED_EXERCISES,INTERNAL_ROTATION,Banded Internal Rotation
BANDED_EXERCISES,JUMPING_JACK,Banded Jumping Jack
BANDED_EXERCISES,KNEELING_CRUNCH,Banded Kneeling Crunch
BANDED_EXERCISES,LATERAL_BAND_WALKS,Banded Lateral Band Walks
BANDED_EXERCISES,LATERAL_RAISE,Banded Lateral Raise
BANDED_EXERCISES,LATPULL,Banded Latpull
BANDED_EXERCISES,LEG_ABDUCTION,Banded Leg Abduction
BANDED_EXERCISES,LEG_ADDUCTION,Banded Leg Adduction
BANDED_EXERCISES,LEG_EXTENSION,Banded Leg Extension
BANDED_EXERCISES,LUNGE,Banded Lunge
BANDED_EXERCISES,PLANK,Banded Plank
BANDED_EXERCISES,PULL_APART,Banded Pull Apart
BANDED_EXERCISES,PUSH_UPS,Banded Push-ups
BANDED_EXERCISES,REVERSE_CRUNCH,Banded Reverse Crunch
BANDED_EXERCISES,ROW,Banded Row
BANDED_EXERCISES,SHOULDER_ABDUCTION,Banded Shoulder Abduction
BANDED_EXERCISES,SHOULDER_EXTENSION,Banded Shoulder Extension
BANDED_EXERCISES,SHOULDER_EXTERNAL_ROTATION,Banded Shoulder External Rotation
BANDED_EXERCISES,SHOULDER_FLEXION_TO_90_DEGREES,Banded Shoulder Flexion to 90-Degrees
BANDED_EXERCISES,SIDE_PLANK_LEG_LIFTS,Banded Side Plank Leg Lifts
BANDED_EXERCISES,SQUAT,Banded Squat
BANDED_EXERCISES,SQUAT_TO_PRESS,Banded Squat to Press
BANDED_EXERCISES,TRICEP_EXTENSION,Banded Tricep Extension
BANDED_EXERCISES,TRICEP_KICKBACK,Banded Tricep Kick-back
BANDED_EXERCISES,UPRIGHT_ROW,Banded Upright Row
BANDED_EXERCISES,WALL_CRAWL_WITH_EXTERNAL_ROTATION,Banded Wall Crawl with External Rotation
BATTLE_ROPE,ALTERNATING_FIGURE_EIGHT,Battle Rope Alternating Figure Eight
BATTLE_ROPE,ALTERNATING_JUMP_WAVE,Battle Rope Alternating Jump Wave
BATTLE_ROPE,ALTERNATING_KNEELING_TO_STANDING_WAVE,Battle Rope Alternating Kneeling to Standing Wave
BATTLE_ROPE,ALTERNATING_LUNGE_WAVE,Battle Rope Alternating Lunge Wave
BATTLE_ROPE,ALTERNATING_SQUAT_WAVE,Battle Rope Alternating Squat Wave
BATTLE_ROPE,ALTERNATING_WAVE,Battle Rope Alternating Wave
BATTLE_ROPE,ALTERNATING_WAVE_WITH_LATERAL_SHUFFLE,Battle Rope Alternating Wave with Lateral Shuffle
BATTLE_ROPE,BATTLE_ROPE,Battle Rope
BATTLE_ROPE,CLAP_WAVE,Battle Rope Clap Wave
BATTLE_ROPE,DOUBLE_ARM_FIGURE_EIGHT,Battle Rope Double-arm Figure Eight
BATTLE_ROPE,DOUBLE_ARM_SIDE_TO_SIDE_SNAKE,Battle Rope Double Arm Side-to-Side Snake
BATTLE_ROPE,DOUBLE_ARM_SIDE_WAVE,Battle Rope Double-arm Side Wave
BATTLE_ROPE,DOUBLE_ARM_SLAM,Battle Rope Double-arm Slam
BATTLE_ROPE,DOUBLE_ARM_WAVE,Battle Rope Double-arm Wave
BATTLE_ROPE,GRAPPLER_TOSS,Battle Rope Grappler Toss
BATTLE_ROPE,HIP_TOSS,Battle Rope Hip Toss
BATTLE_ROPE,INSIDE_CIRCLE,Battle Rope Inside Circle
BATTLE_ROPE,IN_AND_OUT_WAVE,Battle Rope In and Out Wave
BATTLE_ROPE,JUMPING_JACKS,Battle Rope Jumping Jacks
BATTLE_ROPE,OUTSIDE_CIRCLE,Battle Rope Outside Circle
BATTLE_ROPE,RAINBOW,Battle Rope Rainbow
BATTLE_ROPE,SIDEWINDER,Battle Rope Sidewinder
BATTLE_ROPE,SIDE_PLANK_WAVE,Battle Rope Side Plank Wave
BATTLE_ROPE,SITTING_RUSSIAN_TWIST,Battle Rope Sitting Russian Twist
BATTLE_ROPE,SNAKE_WAVE,Battle Rope Snake Wave
BATTLE_ROPE,SPLIT_JACK,Battle Rope Split Jack
BATTLE_ROPE,STAGE_COACH,Battle Rope Stage Coach
BATTLE_ROPE,ULTIMATE_WARRIOR,Battle Rope Ultimate Warrior
BATTLE_ROPE,UPPER_CUTS,Battle Rope Upper Cuts
BENCH_PRESS,ALTERNATING_DUMBBELL_CHEST_PRESS,Alternating Dumbbell Chest Press
BENCH_PRESS,ALTERNATING_DUMBBELL_CHEST_PRESS_ON_SWISS_BALL,Alternating Dumbbell Chest Press on Swiss Ball
BENCH_PRESS,BARBELL_BENCH_PRESS,Barbell Bench Press
BENCH_PRESS,BARBELL_BOARD_BENCH_PRESS,Barbell Board Bench Press
BENCH_PRESS,BARBELL_FLOOR_PRESS,Barbell Floor Press
BENCH_PRESS,BENCH_PRESS,Bench Press
BENCH_PRESS,CLOSE_GRIP_BARBELL_BENCH_PRESS,Close-grip Barbell Bench Press
BENCH_PRESS,DECLINE_DUMBBELL_BENCH_PRESS,Decline Dumbbell Bench Press
BENCH_PRESS,DUMBBELL_BENCH_PRESS,Dumbbell Bench Press
BENCH_PRESS,DUMBBELL_FLOOR_PRESS,Dumbbell Floor Press
BENCH_PRESS,INCLINE_BARBELL_BENCH_PRESS,Incline Barbell Bench Press
BENCH_PRESS,INCLINE_DUMBBELL_BENCH_PRESS,Incline Dumbbell Bench Press
BENCH_PRESS,INCLINE_SMITH_MACHINE_BENCH_PRESS,Incline Smith Machine Bench Press
BENCH_PRESS,ISOMETRIC_BARBELL_BENCH_PRESS,Isometric Barbell Bench Press
BENCH_PRESS,KETTLEBELL_CHEST_PRESS,Kettlebell Chest Press
BENCH_PRESS,NEUTRAL_GRIP_DUMBBELL_BENCH_PRESS,Neutral-grip Dumbbell Bench Press
BENCH_PRESS,NEUTRAL_GRIP_DUMBBELL_INCLINE_BENCH_PRESS,Neutral-grip Dumbbell Incline Bench Press
BENCH_PRESS,ONE_ARM_FLOOR_PRESS,One-arm Floor Press
BENCH_PRESS,PARTIAL_LOCKOUT,Partial Lockout
BENCH_PRESS,REVERSE_GRIP_BARBELL_BENCH_PRESS,Reverse-grip Barbell Bench Press
BENCH_PRESS,REVERSE_GRIP_INCLINE_BENCH_PRESS,Reverse-grip Incline Bench Press
BENCH_PRESS,SINGLE_ARM_CABLE_CHEST_PRESS,Single-arm Cable Chest Press
BENCH_PRESS,SINGLE_ARM_DUMBBELL_BENCH_PRESS,Single-arm Dumbbell Bench Press
BENCH_PRESS,SMITH_MACHINE_BENCH_PRESS,Smith Machine Bench Press
BENCH_PRESS,SWISS_BALL_DUMBBELL_CHEST_PRESS,Swiss Ball Dumbbell Chest Press
BENCH_PRESS,TRIPLE_STOP_BARBELL_BENCH_PRESS,Triple-stop Barbell Bench Press
BENCH_PRESS,WEIGHTED_ONE_ARM_FLOOR_PRESS,Weighted One-arm Floor Press
BENCH_PRESS,WIDE_GRIP_BARBELL_BENCH_PRESS,Wide-grip Barbell Bench Press
BIKE_OUTDOOR,BIKE,Bike
BIKE_OUTDOOR,BIKE_OUTDOOR,Bike Outdoor
CALF_RAISE,CALF_RAISE,Calf Raise
CALF_RAISE,DONKEY_CALF_RAISE,Donkey Calf Raise
CALF_RAISE,SEATED_CALF_RAISE,Seated Calf Raise
CALF_RAISE,SEATED_DUMBBELL_TOE_RAISE,Seated Dumbbell Toe Raise
CALF_RAISE,SINGLE_LEG_BENT_KNEE_CALF_RAISE,Single-leg Bent-knee Calf Raise
CALF_RAISE,SINGLE_LEG_DECLINE_PUSH_UP,Single-leg Decline Push-up
CALF_RAISE,SINGLE_LEG_DONKEY_CALF_RAISE,Single-leg Donkey Calf Raise
CALF_RAISE,SINGLE_LEG_HIP_RAISE_WITH_KNEE_HOLD,Single-leg Hip Raise with Knee Hold
CALF_RAISE,SINGLE_LEG_STANDING_CALF_RAISE,Single-leg Standing Calf Raise
CALF_RAISE,SINGLE_LEG_STANDING_DUMBBELL_CALF_RAISE,Single-leg Standing Dumbbell Calf Raise
CALF_RAISE,STANDING_BARBELL_CALF_RAISE,Standing Barbell Calf Raise
CALF_RAISE,STANDING_CALF_RAISE,Standing Calf Raise
CALF_RAISE,STANDING_DUMBBELL_CALF_RAISE,Standing Dumbbell Calf Raise
CALF_RAISE,WEIGHTED_DONKEY_CALF_RAISE,Weighted Donkey Calf Raise
CALF_RAISE,WEIGHTED_SEATED_CALF_RAISE,Weighted Seated Calf Raise
CALF_RAISE,WEIGHTED_SINGLE_LEG_BENT_KNEE_CALF_RAISE,Weighted Single-leg Bent-knee Calf Raise
CALF_RAISE,WEIGHTED_SINGLE_LEG_DONKEY_CALF_RAISE,Weighted Single-leg Donkey Calf Raise
CALF_RAISE,WEIGHTED_STANDING_CALF_RAISE,Weighted Standing Calf Raise
CALF_RAISE,_3_WAY_CALF_RAISE,3-way Calf Raise
CALF_RAISE,_3_WAY_SINGLE_LEG_CALF_RAISE,3-way Single-leg Calf Raise
CALF_RAISE,_3_WAY_WEIGHTED_CALF_RAISE,3-way Weighted Calf Raise
CALF_RAISE,_3_WAY_WEIGHTED_SINGLE_LEG_CALF_RAISE,3-way Weighted Single-leg Calf Raise
CARDIO,BOB_AND_WEAVE_CIRCLE,Bob and Weave Circle
CARDIO,CARDIO,Cardio
CARDIO,CARDIO_CORE_CRAWL,Cardio Core Crawl
CARDIO,DOUBLE_UNDER,Double Under
CARDIO,JUMPING_JACKS,Jumping Jacks
CARDIO,JUMP_ROPE,Jump Rope
CARDIO,JUMP_ROPE_CROSSOVER,Jump Rope Crossover
CARDIO,JUMP_ROPE_JOG,Jump Rope Jog
CARDIO,SKI_MOGULS,Ski Moguls
CARDIO,SPLIT_JACKS,Split Jacks
CARDIO,SQUAT_JACKS,Squat Jacks
CARDIO,TRIPLE_UNDER,Triple Under
CARDIO,WEIGHTED_BOB_AND_WEAVE_CIRCLE,Weighted Bob and Weave Circle
CARDIO,WEIGHTED_CARDIO_CORE_CRAWL,Weighted Cardio Core Crawl
CARDIO,WEIGHTED_DOUBLE_UNDER,Weighted Double Under
CARDIO,WEIGHTED_JUMPING_JACKS,Weighted Jumping Jacks
CARDIO,WEIGHTED_JUMP_ROPE,Weighted Jump Rope
CARDIO,WEIGHTED_JUMP_ROPE_CROSSOVER,Weighted Jump Rope Crossover
CARDIO,WEIGHTED_JUMP_ROPE_JOG,Weighted Jump Rope Jog
CARDIO,WEIGHTED_SKI_MOGULS,Weighted Ski Moguls
CARDIO,WEIGHTED_SPLIT_JACKS,Weighted Split Jacks
CARDIO,WEIGHTED_SQUAT_JACKS,Weighted Squat Jacks
CARDIO,WEIGHTED_TRIPLE_UNDER,Weighted Triple Under
CARRY,BAR_HOLDS,Bar Holds
CARRY,CARRY,Carry
CARRY,DUMBBELL_WAITER_CARRY,Dumbbell Waiter Carry
CARRY,FARMERS_CARRY,Farmer's Carry
CARRY,FARMERS_CARRY_ON_TOES,Farmer's Carry on Toes
CARRY,FARMERS_CARRY_WALK_LUNGE,Farmer's Carry Walk Lunge
CARRY,FARMERS_WALK,Farmer's Walk
CARRY,FARMERS_WALK_ON_TOES,Farmer's Walk on Toes
CARRY,HEX_DUMBBELL_HOLD,Hex Dumbbell Hold
CARRY,OVERHEAD_CARRY,Overhead Carry
CHOP,CABLE_PULL_THROUGH,Cable Pull-through
CHOP,CABLE_ROTATIONAL_LIFT,Cable Rotational Lift
CHOP,CABLE_WOODCHOP,Cable Woodchop
CHOP,CHOP,Chop
CHOP,CROSS_CHOP_TO_KNEE,Cross Chop to Knee
CHOP,DUMBBELL_CHOP,Dumbbell Chop
CHOP,HALF_KNEELING_ROTATION,Half-kneeling Rotation
CHOP,HALF_KNEELING_ROTATIONAL_CHOP,Half-kneeling Rotational Chop
CHOP,HALF_KNEELING_ROTATIONAL_REVERSE_CHOP,Half-kneeling Rotational Reverse Chop
CHOP,HALF_KNEELING_STABILITY_CHOP,Half-kneeling Stability Chop
CHOP,HALF_KNEELING_STABILITY_REVERSE_CHOP,Half-kneeling Stability Reverse Chop
CHOP,KNEELING_ROTATIONAL_CHOP,Kneeling Rotational Chop
CHOP,KNEELING_ROTATIONAL_REVERSE_CHOP,Kneeling Rotational Reverse Chop
CHOP,KNEELING_STABILITY_CHOP,Kneeling Stability Chop
CHOP,KNEELING_WOODCHOPPER,Kneeling Woodchopper
CHOP,MEDICINE_BALL_WOOD_CHOPS,Medicine Ball Wood Chops
CHOP,POWER_SQUAT_CHOPS,Power Squat Chops
CHOP,STANDING_ROTATIONAL_CHOP,Standing Rotational Chop
CHOP,STANDING_SPLIT_ROTATIONAL_CHOP,Standing Split Rotational Chop
CHOP,STANDING_SPLIT_ROTATIONAL_REVERSE_CHOP,Standing Split Rotational Reverse Chop
CHOP,STANDING_STABILITY_REVERSE_CHOP,Standing Stability Reverse Chop
CHOP,WEIGHTED_CROSS_CHOP_TO_KNEE,Weighted Cross Chop to Knee
CHOP,WEIGHTED_HALF_KNEELING_ROTATION,Weighted Half-kneeling Rotation
CHOP,WEIGHTED_POWER_SQUAT_CHOPS,Weighted Power Squat Chops
CORE,ABS_JABS,Abs Jabs
CORE,ALTERNATING_PLATE_REACH,Alternating Plate Reach
CORE,ALTERNATING_SLIDE_OUT,Alternating Slide-out
CORE,BARBELL_ROLLOUT,Barbell Roll-out
CORE,BODY_BAR_OBLIQUE_TWIST,Body Bar Oblique Twist
CORE,CABLE_CORE_PRESS,Cable Core Press
CORE,CABLE_SIDE_BEND,Cable Side Bend
CORE,CORE,Core
CORE,CRESCENT_CIRCLE,Crescent Circle
CORE,CYCLING_RUSSIAN_TWIST,Cycling Russian Twist
CORE,ELEVATED_FEET_RUSSIAN_TWIST,Elevated-feet Russian Twist
CORE,GHD_BACK_EXTENSIONS,GHD Back Extensions
CORE,HALF_TURKISH_GET_UP,Half-Turkish Get-up
CORE,HANGING_L_SIT,Hanging L Sit
CORE,INCHWORM,Inchworm
CORE,KETTLEBELL_WINDMILL,Kettlebell Windmill
CORE,KNEELING_AB_WHEEL,Kneeling Ab Wheel
CORE,L_SIT,L Sit
CORE,MODIFIED_FRONT_LEVER,Modified Front Lever
CORE,OPEN_KNEE_TUCKS,Open Knee Tucks
CORE,OVERHEAD_WALK,Overhead Walk
CORE,RING_L_SIT,Ring L Sit
CORE,RUSSIAN_TWIST,Russian Twist
CORE,SIDE_ABS_LEG_LIFT,Side Abs Leg Lift
CORE,SIDE_BEND,Side Bend
CORE,SWISS_BALL_JACKKNIFE,Swiss Ball Jackknife
CORE,SWISS_BALL_PIKE,Swiss Ball Pike
CORE,SWISS_BALL_ROLLOUT,Swiss Ball Roll-out
CORE,TOES_TO_ELBOWS,Toes to Elbows
CORE,TRIANGLE_HIP_PRESS,Triangle Hip Press
CORE,TRX_SUSPENDED_JACKKNIFE,TRX Suspended Jackknife
CORE,TURKISH_GET_UP,Turkish Get-up
CORE,U_BOAT,U-Boat
CORE,WEIGHTED_ABS_JABS,Weighted Abs Jabs
CORE,WEIGHTED_ALTERNATING_SLIDE_OUT,Weighted Alternating Slide-out
CORE,WEIGHTED_BARBELL_ROLLOUT,Weighted Barbell Roll-out
CORE,WEIGHTED_CRESCENT_CIRCLE,Weighted Crescent Circle
CORE,WEIGHTED_CYCLING_RUSSIAN_TWIST,Weighted Cycling Russian Twist
CORE,WEIGHTED_ELEVATED_FEET_RUSSIAN_TWIST,Weighted Elevated-feet Russian Twist
CORE,WEIGHTED_GHD_BACK_EXTENSIONS,Weighted GHD Back Extensions
CORE,WEIGHTED_HANGING_L_SIT,Weighted Hanging L Sit
CORE,WEIGHTED_KNEELING_AB_WHEEL,Weighted Kneeling Ab Wheel
CORE,WEIGHTED_L_SIT,Weighted L Sit
CORE,WEIGHTED_MODIFIED_FRONT_LEVER,Weighted Modified Front Lever
CORE,WEIGHTED_OPEN_KNEE_TUCKS,Weighted Open Knee Tucks
CORE,WEIGHTED_RING_L_SIT,Weighted Ring L Sit
CORE,WEIGHTED_SIDE_ABS_LEG_LIFT,Weighted Side Abs Leg Lift
CORE,WEIGHTED_SIDE_BEND,Weighted Side Bend
CORE,WEIGHTED_SWISS_BALL_JACKKNIFE,Weighted Swiss Ball Jackknife
CORE,WEIGHTED_SWISS_BALL_PIKE,Weighted Swiss Ball Pike
CORE,WEIGHTED_SWISS_BALL_ROLLOUT,Weighted Swiss Ball Roll-out
CORE,WEIGHTED_TRIANGLE_HIP_PRESS,Weighted Triangle Hip Press
CORE,WEIGHTED_TRX_SUSPENDED_JACKKNIFE,Weighted TRX Suspended Jackknife
CORE,WEIGHTED_U_BOAT,Weighted U-Boat
CORE,WEIGHTED_WINDMILL_SWITCHES,Weighted Windmill Switches
CORE,WINDMILL_SWITCHES,Windmill Switches
CRUNCH,BICYCLE_CRUNCH,Bicycle Crunch
CRUNCH,CABLE_CRUNCH,Cable Crunch
CRUNCH,CIRCULAR_ARM_CRUNCH,Circular Arm Crunch
CRUNCH,CROSSED_ARMS_CRUNCH,Crossed-arms Crunch
CRUNCH,CROSS_LEG_REVERSE_CRUNCH,Crossed-leg Reverse Crunch
CRUNCH,CRUNCH,Crunch
CRUNCH,CRUNCH_CHOP,Crunch Chop
CRUNCH,DOUBLE_CRUNCH,Double Crunch
CRUNCH,ELBOW_TO_KNEE_CRUNCH,Elbow-to-Knee Crunch
CRUNCH,FLUTTER_KICKS,Flutter Kicks
CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,Foam Roller Reverse Crunch on Bench
CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_DUMBBELL,Foam Roller Reverse Crunch with Dumbbell
CRUNCH,FOAM_ROLLER_REVERSE_CRUNCH_WITH_MEDICINE_BALL,Foam Roller Reverse Crunch with Medicine Ball
CRUNCH,FROG_PRESS,Frog Press
CRUNCH,HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,Hanging Knee Raise Oblique Crunch
CRUNCH,HIP_CROSSOVER,Hip Crossover
CRUNCH,HOLLOW_ROCK,Hollow Rock
CRUNCH,INCLINE_REVERSE_CRUNCH,Incline Reverse Crunch
CRUNCH,KNEELING_CABLE_CRUNCH,Kneeling Cable Crunch
CRUNCH,KNEELING_CROSS_CRUNCH,Kneeling Cross Crunch
CRUNCH,KNEELING_OBLIQUE_CABLE_CRUNCH,Kneeling Oblique Cable Crunch
CRUNCH,KNEES_TO_ELBOW,Knees-to-Elbow
CRUNCH,LEG_CLIMB_CRUNCH,Leg Climb Crunch
CRUNCH,LEG_EXTENSIONS,Leg Extensions
CRUNCH,LEG_LEVERS,Leg Levers
CRUNCH,MCGILL_CURL_UP,McGill Curl-up
CRUNCH,MODIFIED_PILATES_ROLL_UP_WITH_BALL,Modified Pilates Roll-up with Ball
CRUNCH,PILATES_CRUNCH,Pilates Crunch
CRUNCH,PILATES_ROLL_UP_WITH_BALL,Pilates Roll-up with Ball
CRUNCH,RAISED_LEGS_CRUNCH,Raised-legs Crunch
CRUNCH,REVERSE_CRUNCH,Reverse Crunch
CRUNCH,REVERSE_CRUNCH_ON_A_BENCH,Reverse Crunch on a Bench
CRUNCH,REVERSE_CURL_AND_LIFT,Reverse Curl and Lift
CRUNCH,ROTATIONAL_LIFT,Rotational Lift
CRUNCH,SEATED_ALTERNATING_REVERSE_CRUNCH,Seated Alternating Reverse Crunch
CRUNCH,SEATED_LEG_U,Seated Leg U
CRUNCH,SIDE_TO_SIDE_CRUNCH_AND_WEAVE,Side-to-Side Crunch and Weave
CRUNCH,SINGLE_LEG_REVERSE_CRUNCH,Single-leg Reverse Crunch
CRUNCH,SKATER_CRUNCH_CROSS,Skater Crunch Cross
CRUNCH,STANDING_CABLE_CRUNCH,Standing Cable Crunch
CRUNCH,STANDING_SIDE_CRUNCH,Standing Side Crunch
CRUNCH,STEP_CLIMB,Step Climb
CRUNCH,STRAIGHT_LEG_CRUNCH_WITH_BALL,Straight-leg Crunch with Ball
CRUNCH,SWISS_BALL_CRUNCH,Swiss Ball Crunch
CRUNCH,SWISS_BALL_REVERSE_CRUNCH,Swiss Ball Reverse Crunch
CRUNCH,SWISS_BALL_RUSSIAN_TWIST,Swiss Ball Russian Twist
CRUNCH,SWISS_BALL_SIDE_CRUNCH,Swiss Ball Side Crunch
CRUNCH,THORACIC_CRUNCHES_ON_FOAM_ROLLER,Thoracic Crunches on Foam Roller
CRUNCH,TOES_TO_BAR,Toes to Bar
CRUNCH,TRICEPS_CRUNCH,Triceps Crunch
CRUNCH,WEIGHTED_BICYCLE_CRUNCH,Weighted Bicycle Crunch
CRUNCH,WEIGHTED_CROSSED_ARMS_CRUNCH,Weighted Crossed-arms Crunch
CRUNCH,WEIGHTED_CROSS_LEG_REVERSE_CRUNCH,Weighted Crossed-leg Reverse Crunch
CRUNCH,WEIGHTED_CRUNCH,Weighted Crunch
CRUNCH,WEIGHTED_CRUNCH_CHOP,Weighted Crunch Chop
CRUNCH,WEIGHTED_DOUBLE_CRUNCH,Weighted Double Crunch
CRUNCH,WEIGHTED_ELBOW_TO_KNEE_CRUNCH,Weighted Elbow-to-Knee Crunch
CRUNCH,WEIGHTED_FLUTTER_KICKS,Weighted Flutter Kicks
CRUNCH,WEIGHTED_FOAM_ROLLER_REVERSE_CRUNCH_ON_BENCH,Weighted Foam Roller Reverse Crunch on Bench
CRUNCH,WEIGHTED_HANGING_KNEE_RAISE_OBLIQUE_CRUNCH,Weighted Hanging Knee Raise Oblique Crunch
CRUNCH,WEIGHTED_HIP_CROSSOVER,Weighted Hip Crossover
CRUNCH,WEIGHTED_HOLLOW_ROCK,Weighted Hollow Rock
CRUNCH,WEIGHTED_INCLINE_REVERSE_CRUNCH,Weighted Incline Reverse Crunch
CRUNCH,WEIGHTED_KNEELING_CROSS_CRUNCH,Weighted Kneeling Cross Crunch
CRUNCH,WEIGHTED_LEG_EXTENSIONS,Weighted Leg Extensions
CRUNCH,WEIGHTED_MCGILL_CURL_UP,Weighted McGill Curl-up
CRUNCH,WEIGHTED_MODIFIED_PILATES_ROLL_UP_WITH_BALL,Weighted Modified Pilates Roll-up with Ball
CRUNCH,WEIGHTED_PILATES_CRUNCH,Weighted Pilates Crunch
CRUNCH,WEIGHTED_PILATES_ROLL_UP_WITH_BALL,Weighted Pilates Roll-up with Ball
CRUNCH,WEIGHTED_RAISED_LEGS_CRUNCH,Weighted Raised-legs Crunch
CRUNCH,WEIGHTED_REVERSE_CRUNCH,Weighted Reverse Crunch
CRUNCH,WEIGHTED_REVERSE_CRUNCH_ON_A_BENCH,Weighted Reverse Crunch on a Bench
CRUNCH,WEIGHTED_REVERSE_CURL_AND_LIFT,Weighted Reverse Curl and Lift
CRUNCH,WEIGHTED_ROTATIONAL_LIFT,Weighted Rotational Lift
CRUNCH,WEIGHTED_SEATED_ALTERNATING_REVERSE_CRUNCH,Weighted Seated Alternating Reverse Crunch
CRUNCH,WEIGHTED_SEATED_LEG_U,Weighted Seated Leg U
CRUNCH,WEIGHTED_SIDE_TO_SIDE_CRUNCH_AND_WEAVE,Weighted Side-to-Side Crunch and Weave
CRUNCH,WEIGHTED_SINGLE_LEG_REVERSE_CRUNCH,Weighted Single-leg Reverse Crunch
CRUNCH,WEIGHTED_SKATER_CRUNCH_CROSS,Weighted Skater Crunch Cross
CRUNCH,WEIGHTED_STEP_CLIMB,Weighted Step Climb
CRUNCH,WEIGHTED_SWISS_BALL_CRUNCH,Weighted Swiss Ball Crunch
CRUNCH,WEIGHTED_SWISS_BALL_REVERSE_CRUNCH,Weighted Swiss Ball Reverse Crunch
CRUNCH,WEIGHTED_SWISS_BALL_RUSSIAN_TWIST,Weighted Swiss Ball Russian Twist
CRUNCH,WEIGHTED_SWISS_BALL_SIDE_CRUNCH,Weighted Swiss Ball Side Crunch
CRUNCH,WEIGHTED_THORACIC_CRUNCHES_ON_FOAM_ROLLER,Weighted Thoracic Crunches on Foam Roller
CRUNCH,WEIGHTED_TOES_TO_BAR,Weighted Toes to Bar
CURL,ALTERNATING_DUMBBELL_BICEPS_CURL,Alternating Dumbbell Biceps Curl
CURL,ALTERNATING_DUMBBELL_BICEPS_CURL_ON_SWISS_BALL,Alternating Dumbbell Biceps Curl on Swiss Ball
CURL,ALTERNATING_INCLINE_DUMBBELL_BICEPS_CURL,Alternating Incline Dumbbell Biceps Curl
CURL,BARBELL_BICEPS_CURL,Barbell Biceps Curl
CURL,BARBELL_REVERSE_WRIST_CURL,Barbell Reverse Wrist Curl
CURL,BARBELL_WRIST_CURL,Barbell Wrist Curl
CURL,BEHIND_THE_BACK_BARBELL_REVERSE_WRIST_CURL,Behind-the-Back Barbell Reverse Wrist Curl
CURL,BEHIND_THE_BACK_ONE_ARM_CABLE_CURL,Behind-the-Back One-arm Cable Curl
CURL,CABLE_BICEPS_CURL,Cable Biceps Curl
CURL,CABLE_HAMMER_CURL,Cable Hammer Curl
CURL,CHEATING_BARBELL_BICEPS_CURL,Cheating Barbell Biceps Curl
CURL,CLOSE_GRIP_EZ_BAR_BICEPS_CURL,Close-grip EZ-Bar Biceps Curl
CURL,CROSS_BODY_DUMBBELL_HAMMER_CURL,Cross-body Dumbbell Hammer Curl
CURL,CURL,Curl
CURL,DEAD_HANG_BICEPS_CURL,Dead-hang Biceps Curl
CURL,DECLINE_HAMMER_CURL,Decline Hammer Curl
CURL,DUMBBELL_BICEPS_CURL,Dumbbell Biceps Curl
CURL,DUMBBELL_BICEPS_CURL_WITH_STATIC_HOLD,Dumbbell Biceps Curl with Static Hold
CURL,DUMBBELL_HAMMER_CURL,Dumbbell Hammer Curl
CURL,DUMBBELL_REVERSE_WRIST_CURL,Dumbbell Reverse Wrist Curl
CURL,DUMBBELL_WRIST_CURL,Dumbbell Wrist Curl
CURL,EZ_BAR_PREACHER_CURL,EZ-Bar Preacher Curl
CURL,FORWARD_BEND_BICEPS_CURL,Forward Bend Biceps Curl
CURL,HAMMER_CURL_TO_PRESS,Hammer Curl to Press
CURL,INCLINE_DUMBBELL_BICEPS_CURL,Incline Dumbbell Biceps Curl
CURL,INCLINE_OFFSET_THUMB_DUMBBELL_CURL,Incline Offset Thumb Dumbbell Curl
CURL,KETTLEBELL_BICEPS_CURL,Kettlebell Biceps Curl
CURL,LYING_CONCENTRATION_CABLE_CURL,Lying Concentration Cable Curl
CURL,ONE_ARM_CONCENTRATION_CURL,One-arm Concentration Curl
CURL,ONE_ARM_PREACHER_CURL,One-arm Preacher Curl
CURL,PLATE_PINCH_CURL,Plate Pinch Curl
